PID,BldgArea,SoldPrice,LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQual,CentralAir,X1FloorSF,X2FloorSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorchSF,3SsnPorchSF,ScreenPorchSF,PoolArea,PoolQual,Fence,MiscVal,MoSold,YrSold,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_CBlock,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Wood,Heating_GasA,Heating_GasW,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Elev,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Shed,SaleType_COD,SaleType_CWD,SaleType_ConLD,SaleType_ConLI,SaleType_New,SaleType_Oth,SaleType_VWD,SaleType_WD ,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
907290210,848,140000,74.0,4435,1,0.0,4,4,1,6,5,2003,2003,170.0,4.0,0.0,5.0,0.0,0.0,6.0,685.0,1.0,0.0,163.0,848.0,5,1,848,0,1.0,0.0,1,0,1,1,4,4,8,0,0.0,2003.0,3.0,2.0,420.0,3.0,3.0,2,140,0,0,0,0,0,0.0,0.0,0,5,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535153070,1194,148000,73.0,8760,1,0.0,4,4,1,6,6,1959,1959,220.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1194.0,1194.0,3,1,1194,0,1.0,0.0,1,0,3,1,3,6,8,0,0.0,1959.0,2.0,1.0,312.0,3.0,3.0,2,0,0,120,0,0,0,0.0,0.0,0,4,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528228430,1548,225000,74.0,3072,1,0.0,4,4,1,7,5,2004,2004,18.0,4.0,0.0,5.0,0.0,0.0,6.0,1059.0,1.0,0.0,306.0,1365.0,5,1,1548,0,1.0,0.0,2,0,2,1,4,7,8,1,3.0,2004.0,3.0,2.0,388.0,3.0,3.0,2,143,20,0,0,0,0,0.0,0.0,0,9,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528188060,1626,173000,36.0,2268,1,0.0,4,4,1,7,5,2003,2004,106.0,4.0,0.0,5.0,0.0,0.0,6.0,567.0,1.0,0.0,197.0,764.0,5,1,764,862,0.0,0.0,2,0,2,1,4,6,8,0,0.0,2003.0,2.0,2.0,474.0,3.0,3.0,2,0,27,0,0,0,0,0.0,0.0,0,7,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
907414020,1500,190000,63.0,8487,1,0.0,4,4,1,7,5,2004,2004,210.0,4.0,0.0,5.0,0.0,0.0,6.0,20.0,1.0,0.0,1480.0,1500.0,5,1,1500,0,0.0,0.0,2,0,3,1,4,6,8,0,0.0,2004.0,2.0,2.0,570.0,3.0,3.0,2,192,36,0,0,0,0,0.0,0.0,0,8,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
527455240,892,100000,65.0,7150,1,0.0,4,4,1,5,5,1967,1967,60.0,0.0,0.0,0.0,0.0,0.0,4.0,432.0,1.0,0.0,460.0,892.0,3,1,892,0,0.0,0.0,1,0,3,1,3,5,8,0,0.0,1967.0,2.0,1.0,288.0,3.0,3.0,2,0,0,0,0,0,0,0.0,2.0,0,7,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
533217050,1252,160000,24.0,2160,1,1.0,4,4,1,7,5,1999,2000,212.0,4.0,0.0,5.0,0.0,0.0,4.0,510.0,1.0,0.0,90.0,600.0,5,1,624,628,1.0,0.0,2,1,2,1,4,4,8,0,0.0,1999.0,1.0,2.0,462.0,3.0,3.0,2,0,48,0,0,0,0,0.0,0.0,0,3,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
909452114,1652,203135,85.0,19645,1,0.0,3,4,1,7,6,1994,2007,44.0,0.0,0.0,5.0,0.0,0.0,6.0,343.0,1.0,0.0,80.0,423.0,5,1,896,756,1.0,0.0,2,1,3,1,4,6,8,0,0.0,1994.0,2.0,2.0,473.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528118060,2520,409900,59.0,23303,1,0.0,1,4,1,8,5,2007,2007,20.0,4.0,0.0,6.0,0.0,0.0,6.0,1230.0,1.0,0.0,278.0,1508.0,5,1,1508,1012,1.0,0.0,2,1,5,1,5,10,8,1,4.0,2007.0,3.0,3.0,640.0,3.0,3.0,2,192,273,0,0,0,0,0.0,0.0,0,6,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
527252070,1419,392000,60.0,8089,1,0.0,4,4,1,8,6,2007,2007,0.0,4.0,0.0,5.0,0.0,0.0,6.0,945.0,1.0,0.0,474.0,1419.0,5,1,1419,0,1.0,0.0,2,0,2,1,4,7,8,1,4.0,2007.0,2.0,2.0,567.0,3.0,3.0,2,140,0,0,0,0,0,0.0,0.0,0,10,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
533213020,1256,195000,74.0,4217,1,1.0,3,4,1,6,5,2008,2008,252.0,4.0,0.0,5.0,0.0,0.0,6.0,962.0,1.0,0.0,183.0,1145.0,5,1,1256,0,1.0,0.0,1,1,1,1,4,5,8,1,4.0,2008.0,3.0,2.0,641.0,3.0,3.0,2,0,169,0,0,0,0,0.0,0.0,0,3,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
534128210,2654,250000,74.0,11029,1,0.0,3,4,1,6,7,1968,1984,220.0,0.0,0.0,0.0,0.0,0.0,4.0,619.0,1.0,0.0,435.0,1054.0,3,1,1512,1142,1.0,0.0,2,1,4,1,4,9,8,1,4.0,1968.0,1.0,2.0,619.0,3.0,3.0,2,0,65,0,0,222,0,0.0,0.0,0,8,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528112010,1740,293000,108.0,12228,1,0.0,4,4,1,7,5,2006,2006,206.0,4.0,0.0,6.0,5.0,0.0,1.0,0.0,1.0,0.0,1721.0,1721.0,5,1,1740,0,0.0,0.0,2,0,4,1,4,8,8,0,0.0,2006.0,2.0,3.0,874.0,3.0,3.0,2,0,43,0,0,0,0,0.0,0.0,0,9,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
916386170,1646,248900,67.0,10656,1,0.0,3,4,1,8,5,2006,2007,274.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1638.0,1638.0,5,1,1646,0,0.0,0.0,2,0,3,1,4,6,8,1,4.0,2007.0,2.0,3.0,870.0,3.0,3.0,2,192,80,0,0,0,0,0.0,0.0,0,11,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
902109140,1960,124500,60.0,7596,1,1.0,4,4,1,5,5,1952,1952,360.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,960.0,960.0,4,1,960,1000,0.0,0.0,2,0,4,2,3,10,8,0,0.0,1952.0,1.0,2.0,400.0,3.0,3.0,0,0,0,0,0,0,0,0.0,0.0,0,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
906380190,1208,206000,64.0,6762,1,0.0,4,4,1,7,5,2006,2006,24.0,4.0,0.0,5.0,0.0,0.0,6.0,686.0,1.0,0.0,501.0,1187.0,5,1,1208,0,1.0,0.0,2,0,2,1,4,6,8,0,0.0,2006.0,2.0,2.0,632.0,3.0,3.0,2,105,61,0,0,0,0,0.0,0.0,0,2,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
916475100,1800,312500,85.0,14331,1,0.0,4,4,1,8,5,2002,2002,630.0,4.0,0.0,6.0,0.0,4.0,6.0,1274.0,1.0,0.0,526.0,1800.0,5,1,1800,0,1.0,0.0,2,0,3,1,4,7,8,1,4.0,2002.0,3.0,3.0,765.0,3.0,3.0,2,270,78,0,0,0,0,0.0,0.0,0,5,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
528292030,2312,245000,74.0,15896,1,0.0,2,4,1,7,5,1999,1999,210.0,4.0,0.0,5.0,0.0,0.0,5.0,913.0,1.0,0.0,264.0,1177.0,5,1,1223,1089,1.0,0.0,2,1,4,1,4,8,8,1,3.0,1999.0,3.0,3.0,658.0,3.0,3.0,2,298,0,0,0,0,0,0.0,0.0,0,5,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
906223110,1626,226500,80.0,9938,1,0.0,4,4,1,7,5,1994,1994,251.0,4.0,0.0,5.0,0.0,0.0,6.0,1271.0,1.0,0.0,331.0,1602.0,5,1,1626,0,1.0,0.0,2,1,3,1,4,7,8,1,3.0,1994.0,2.0,2.0,534.0,3.0,3.0,2,424,40,0,0,0,0,0.0,0.0,0,4,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
527302080,2183,229000,74.0,13837,1,0.0,3,4,1,7,5,1988,1988,178.0,4.0,4.0,5.0,5.0,0.0,6.0,1002.0,0.0,202.0,0.0,1204.0,4,1,1377,806,0.0,0.0,2,1,4,1,4,9,8,0,0.0,1988.0,1.0,3.0,786.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,2,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
535177020,1144,120000,70.0,9100,1,0.0,4,4,1,5,5,1960,1960,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1144.0,1144.0,3,1,1144,0,0.0,0.0,1,0,3,1,3,6,8,1,4.0,1960.0,2.0,1.0,336.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
907192130,1494,221000,88.0,12803,1,0.0,3,4,1,7,5,2002,2002,99.0,4.0,0.0,5.0,0.0,0.0,6.0,922.0,1.0,0.0,572.0,1494.0,5,1,1494,0,1.0,0.0,2,0,3,1,4,6,8,1,3.0,2002.0,2.0,2.0,530.0,3.0,3.0,2,192,36,0,0,0,0,0.0,0.0,0,9,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
527354100,1472,187500,74.0,14115,1,0.0,4,4,1,7,5,1980,1980,225.0,0.0,0.0,5.0,0.0,0.0,6.0,1036.0,1.0,0.0,336.0,1372.0,3,1,1472,0,1.0,0.0,2,0,3,1,3,6,8,2,3.0,1980.0,1.0,2.0,588.0,3.0,3.0,2,233,48,0,0,0,0,0.0,0.0,0,6,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
916382120,1646,293077,71.0,9520,1,0.0,3,4,1,8,5,2007,2008,338.0,4.0,0.0,5.0,0.0,4.0,6.0,1513.0,1.0,0.0,125.0,1638.0,5,1,1646,0,1.0,0.0,2,0,3,1,4,7,8,1,4.0,2008.0,2.0,3.0,800.0,3.0,3.0,2,192,44,0,0,0,0,0.0,0.0,0,4,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
535152070,1144,143000,70.0,8163,1,0.0,4,4,1,5,6,1959,1959,128.0,0.0,4.0,0.0,0.0,0.0,5.0,748.0,4.0,294.0,102.0,1144.0,3,1,1144,0,1.0,0.0,1,0,3,1,3,6,8,1,3.0,1959.0,2.0,1.0,796.0,3.0,3.0,2,86,0,0,0,0,0,0.0,0.0,0,3,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
